epoch,loss,lr,output1_acc,output1_loss,output2_acc,output2_loss,val_loss,val_output1_acc,val_output1_loss,val_output2_acc,val_output2_loss
0,2.3484683449028867,0.002,0.6873025896800746,0.6128772863088645,0.30574857858789173,2.042029696842273,2.172019821532229,0.7535460967544123,0.5414567095168094,0.3280141854539831,1.9012914972102388
1,1.8418782686027484,0.002,0.7660138983479498,0.4746509967841307,0.43954516762958173,1.604552772025556,1.9291014231688588,0.7890070934667655,0.44436751358897975,0.38120567375886527,1.7069176325561306
2,1.668061032765136,0.002,0.7937460519208686,0.4331297013327357,0.49469361963034125,1.451496184316528,2.0329854708191353,0.7588652482269503,0.4976799841045488,0.35815602942561425,1.784145492188474
3,1.556121780415991,0.002,0.8096020222237347,0.4088368440231641,0.5336702462509322,1.351703353705319,1.8733004272406828,0.7978723425391718,0.4288177693143804,0.4219858151801089,1.658891576401731
4,1.4773763257042938,0.002,0.8199620979463309,0.3905776572957946,0.5571067590617109,1.2820874991932023,1.801048032780911,0.7943262419802077,0.4417208234469096,0.46631205673758863,1.5801876183097243
5,1.3964351841413891,0.002,0.8323436518673345,0.36804768321488524,0.5792798481556861,1.2124113397062088,1.7963530273302226,0.7943262407120238,0.4257356435694593,0.429078016720765,1.5834852068136769
6,1.3269128637078889,0.002,0.8416929886149818,0.35320112766981576,0.601831964503642,1.1503123022074648,2.019715033524425,0.7730496479264388,0.5384441356286935,0.4485815628200558,1.7504929346395723
7,1.2692132303402985,0.002,0.8493998738232852,0.3422591359006854,0.6228048005890259,1.0980836663905835,2.2227267576447614,0.725177303696355,0.6370882265111233,0.39716312120146785,1.9041827012461128
8,1.2162061008861829,0.002,0.8551484528554819,0.3265098516766361,0.6349336697418179,1.0529511745414324,2.0355027339137193,0.7570921994270162,0.6169039336502129,0.45390071175622604,1.7270507305226428
9,1.1437079008967532,0.002,0.8622867977250173,0.31182674269320765,0.6521162343642716,0.9877945304895909,2.1189277239725097,0.7907801443803395,0.4784759152020123,0.40780141759426036,1.8796898016692898
10,1.0555993893593831,0.001,0.8798483895186149,0.28276961037461995,0.6833228044470728,0.9142145844177588,1.83103990047536,0.7695035486356586,0.5004846430416648,0.4787234029871352,1.5807976113988997
11,1.0020882668784352,0.001,0.8842072019302912,0.2733538230178632,0.6994946297632315,0.8654113496697861,1.8499480595825413,0.7730496479264388,0.5212043794334358,0.48226950354609927,1.5893458677521834
12,0.9799450214121512,0.001,0.8873657616044778,0.2662823360269761,0.7111181297184769,0.8468038549245496,1.7590402593003942,0.799645391339106,0.46464298041999763,0.4804964532666173,1.5267187847313306
13,0.9356814982314239,0.001,0.8948199625415887,0.2546743495925197,0.7219835747440481,0.8083443220777746,1.8955328261598627,0.7801418431261753,0.5082198132014444,0.4964539013433118,1.6414228973659217
14,0.8828729336049387,0.001,0.899431459585926,0.23803299565294161,0.7382185718942427,0.7638564350555309,1.9570844875159839,0.8085106408342402,0.5065794525839759,0.4698581560283688,1.7037947727433334
15,0.8668788905694977,0.001,0.8966519270075776,0.24063184463706713,0.7389766267787333,0.7465629658816513,2.171983147343845,0.7606383004087083,0.6024641419978852,0.44858155964959595,1.870751051192588
16,0.8289125430907769,0.001,0.9065698045458285,0.22533031931724717,0.7532533163897839,0.7162473855482501,2.011107033026134,0.7748226929218212,0.560259776335236,0.4787234031984992,1.7309771015288982
17,0.8200651958556546,0.001,0.9086544539457021,0.22416511001989048,0.7588123817573373,0.7079826407016867,2.012177878237785,0.7748226937672771,0.5455608906898093,0.47163120440557493,1.7393974496963176
18,0.7795619184279547,0.0005,0.9126342391335204,0.21130731204831743,0.7706885663979579,0.6739082642054904,1.9056157051248754,0.7872340412850075,0.5239296103200168,0.49822694929779,1.643650897851227
19,0.7517793763308908,0.0005,0.9136449781611835,0.21015260271911598,0.7792166773232191,0.6467030746079817,1.99354184434769,0.8014184418299519,0.5457033235976037,0.498226949086426,1.7206901954420915
20,0.7271530609679087,0.0005,0.9153506003673214,0.20436840138891718,0.786481365220726,0.6249688601689631,2.075758562020376,0.7854609912168895,0.5941544995240285,0.4716312046169389,1.7786813002106145
21,0.706112211871132,0.0005,0.9200884399877947,0.1962300876632041,0.7903348074106951,0.6079971711920246,2.0157519037841904,0.7960992886665019,0.518811028477148,0.48226950248927936,1.756346399056996
22,0.6875688435228581,0.0005,0.9234365131609513,0.18722175995966941,0.7985470630440318,0.5939579623640149,1.891585167418135,0.8191489336338449,0.45448816583511675,0.49999999894318004,1.6643411014096956
23,0.6707155231200511,0.00025,0.9246367658607882,0.18854425728546995,0.806127606143096,0.5764433913492961,1.9453819981703522,0.7854609929078015,0.5118156062795761,0.4840425519233054,1.6894741996805718
24,0.6517050592792388,0.00025,0.9286165511088513,0.18160651747986853,0.8072015166056736,0.5609018020590724,1.9747421132757308,0.7907801439576115,0.5149489186757,0.4946808506411018,1.7172676553117467
25,0.6463057582693166,0.00025,0.9289324070182844,0.1803945282188233,0.8135186360594748,0.5561084942883957,1.993111787958348,0.7695035456765628,0.6044291612949777,0.4929078003616198,1.6908972263336182
26,0.6425488333572561,0.00025,0.9259633609710881,0.18464267286727945,0.8112444731756923,0.5502274956683606,2.12529933706243,0.776595744680851,0.5840387204860119,0.47872340446668316,1.8332800357899768
27,0.6296051737257595,0.00025,0.9342387873992389,0.17035307423344007,0.8144662041944262,0.5444286373319764,1.9464987947585735,0.8014184418299519,0.4978159190492427,0.4840425544596733,1.6975908473873815
28,0.607655617995723,0.000125,0.930953885269406,0.16832295749960108,0.8228679728221833,0.5234941393871211,1.9946104719283733,0.7890070905076697,0.5135197434442264,0.49290780099571174,1.7378506246188008
29,0.6083984914115164,0.000125,0.9344914720770835,0.1698201180963447,0.8219204049508028,0.5234884325379596,1.9038894878211596,0.8173758886384626,0.47131077511936215,0.498226949086426,1.6682340988876125
30,0.5981756728055427,0.000125,0.9329753634828747,0.16982727431358602,0.8242577388477867,0.5132620347728476,1.953045723286081,0.7978723416937158,0.5052789382055296,0.49822695056597394,1.7004062554515
31,0.597934457330258,0.000125,0.9350600128225036,0.1681210924855381,0.8241945679098913,0.5138739111599708,1.93895013197094,0.7872340421304636,0.5354890204067771,0.501773050913574,1.6712056406846283
32,0.5969458147535125,0.000125,0.9343651296892124,0.16467016266725973,0.8257106764815084,0.514610731650664,2.0095011257956212,0.7978723383118921,0.5283364425314233,0.4964539011319478,1.7453328286502379
33,0.5907744397035672,6.25e-05,0.9330385347144632,0.16692898038701776,0.8259633607978845,0.5073099500042535,1.9500057308386403,0.7960992933165097,0.5129816286952783,0.5070921987929242,1.693514938050128
34,0.5900653934373331,6.25e-05,0.9345546432710191,0.16789485367882198,0.8267214153585597,0.5061179663550606,1.8877862328333213,0.8191489387065807,0.42554447625545744,0.5053191502043541,1.6750139818123893
35,0.581421041812463,6.25e-05,0.9349968416511598,0.16196997887393152,0.8265319020629155,0.5004360513150956,2.011760799597341,0.7960992907801419,0.5497067245185798,0.5035460984453242,1.7369074686199215
36,0.5910147754511951,6.25e-05,0.9356917248296346,0.16465631043767898,0.830385344855332,0.5086866215182043,1.9855401871052194,0.8120567354750126,0.516624501833679,0.5000000025363679,1.7272279313270082
37,0.5872432504736466,6.25e-05,0.9365761215372019,0.16374229612752597,0.8277321547476912,0.5053721052065576,2.029216024047094,0.7890070896622137,0.5350995300509406,0.4840425521346694,1.761666218439738
38,0.5783749379881258,3.125e-05,0.9355022112402973,0.16187839690014597,0.8296904618048774,0.49743573941991664,2.04606612692488,0.8102836900569023,0.48954832913182306,0.4982269512000659,1.8012919468237154
39,0.572986981285876,3.125e-05,0.9399873660097224,0.157187897875312,0.8305116869721018,0.4943930358240594,1.9650119652984837,0.7907801431121556,0.5177744935590325,0.49468084979564586,1.7061246481347592
40,0.5719560847166438,3.125e-05,0.9389134556676343,0.15883627087819147,0.8300063176766574,0.4925379503699548,1.8685290255445115,0.8067375882297543,0.4506938068579275,0.50177305175903,1.6431821085882525
41,0.5665838160435007,3.125e-05,0.9384080861236803,0.15866409869451578,0.8321541382855279,0.4872517666557659,2.0675092318379287,0.7960992916255978,0.5469736478007432,0.4858156017800595,1.7940223876466141
42,0.5633211043802756,3.125e-05,0.9415034746867678,0.1531294762335167,0.8349336708864681,0.48675636816687473,1.9546626070712476,0.8049645394298202,0.5085240465106694,0.5088652461133105,1.7004005756783993
43,0.5764554814605568,1.5625e-05,0.936828806297883,0.15824917496304985,0.8288692361632255,0.4973308955576325,2.057031675433436,0.7960992890892299,0.5356775788550682,0.48936170276175156,1.789192870999059
44,0.5725347442560684,1.5625e-05,0.9363234367087455,0.15865017956126287,0.83044851607939,0.4932096560658041,1.9762039472025337,0.7872340438213754,0.5094223690371141,0.5035460982339602,1.7214927436612177
45,0.5683189733451631,1.5625e-05,0.9361970943585274,0.16238199171297774,0.8355022116394187,0.48712797602820984,2.009046978138863,0.7996453921845619,0.5235200431329984,0.48936170043674765,1.7472869402973363
46,0.5729012909224722,1.5625e-05,0.9389134557052873,0.15874641679618,0.8317751111821592,0.4935280833376862,1.8668993390198294,0.8085106395660563,0.48066362379290534,0.5124113464609106,1.626567487175583
47,0.5617566665590976,1.5625e-05,0.9391661405036213,0.15440502291285232,0.8373341761581219,0.4845541571109866,2.0473516427033336,0.7960992916255978,0.5293926554368743,0.48226950248927936,1.7826553515508665
48,0.5758186097922238,1e-05,0.9348073281371285,0.16161635368780025,0.8297536329762211,0.49501043428594527,2.06494850300728,0.7890070947349495,0.5523113447723659,0.4858156036823354,1.7887928468961243
49,0.5801382534803654,1e-05,0.9380922301690637,0.16021884594227948,0.8308275431300445,0.5000288279690625,1.8156570492061317,0.8191489370156687,0.4553545356219542,0.5283687955944251,1.5879798070758793
