epoch,loss,lr,output1_acc,output1_loss,output2_acc,output2_loss,val_loss,val_output1_acc,val_output1_loss,val_output2_acc,val_output2_loss
0,2.31479861984955,0.002,0.6747699385040377,0.6377760968325328,0.3826687115101727,1.7607671788865071,1.956733880371883,0.7198275862068966,0.5766616998047664,0.49784482347554176,1.4332597790093258
1,1.8194719380396276,0.002,0.7669478526876017,0.4737596906767301,0.5195552147970609,1.3474487869286098,2.0854888948900947,0.7349137889927831,0.6365757461251884,0.4935344786479555,1.53205773337134
2,1.6393840422659565,0.002,0.807438650526152,0.4101099252335133,0.5671779141104294,1.1991857748090125,1.7885196332273812,0.778017243434643,0.46851184861413364,0.5689655131307142,1.3191204071044922
3,1.5332992347471552,0.002,0.8253834356559566,0.38356943254821874,0.609049079718034,1.106371220342952,1.7079970589999496,0.8448275903175617,0.3863456002597151,0.5474137889927831,1.279680950888272
4,1.4346794315642375,0.002,0.8383435583553431,0.3528940168992142,0.6325153374964474,1.0230891235035622,1.9147138801114312,0.7952586248003203,0.48266208993977516,0.5107758630966318,1.4382395621003776
5,1.3622780036341193,0.002,0.8523773006134969,0.3323763669451322,0.6627300614959624,0.9609465154402095,1.7213067843996246,0.8297413751996797,0.40575718057566673,0.5775862110072169,1.2832848737979758
6,1.313923495532545,0.002,0.8554447852029391,0.3270152093808344,0.6759969325153374,0.9152725961310731,2.084516303292636,0.773706892441059,0.584141638772241,0.532327584151564,1.55730205568774
7,1.250317763258343,0.002,0.8638036811278642,0.30647170481506303,0.6947852763661577,0.8619386286823296,1.7201953468651607,0.8254310385934238,0.3934541231599347,0.5474137972141134,1.2883249891215358
8,1.183871590286676,0.002,0.8801380369560851,0.2802926377284746,0.71518404900662,0.8085820108103606,1.896808435176981,0.7974137931034483,0.46349015934713955,0.538793107558941,1.4299200321065968
9,1.1216740652827397,0.001,0.8860429447852761,0.2673765097476222,0.7358895704790127,0.7528425511406974,2.1171463357991187,0.7737069006623893,0.610954712177145,0.5280172393239778,1.5765255607407669
10,1.0615173318634736,0.001,0.8957055215455272,0.24797381839137866,0.7529907975460123,0.7023871653650436,1.8626368991259872,0.8383620689655172,0.44521128617483996,0.5948275882622291,1.4048879475429141
11,1.0144196950584834,0.001,0.9011503068947353,0.237712036265186,0.7672546014463975,0.6604204208572949,2.0270419942921607,0.7909482738067364,0.5161968325746471,0.528017243434643,1.5338001908927128
12,0.9982605596992867,0.001,0.9072852762930232,0.22774520201917076,0.7750766870434299,0.6492446967429178,1.8707356041875378,0.8189655151860468,0.49693413232934885,0.5775862027858866,1.3871252207920468
13,0.9651488627392821,0.001,0.9105061349693252,0.21795804697128893,0.7832822085158225,0.6210265732250331,1.861750368414254,0.8318965496688053,0.4402027520640143,0.6228448296415394,1.4065056628194348
14,0.9435235811157461,0.0005,0.9131901840490797,0.21530125281927776,0.7889570552878584,0.6007296886912152,1.9654069933398017,0.8125000041106651,0.5285490319646639,0.5581896572277464,1.4659892032886375
15,0.8894293732438351,0.0005,0.9172546010807248,0.20112025097835284,0.8100460124162078,0.5537259817123413,1.9046845436096191,0.8103448234755417,0.5346719560952022,0.5883620710208498,1.402205228805542
16,0.8622509007073619,0.0005,0.9223926380368098,0.18982223034636375,0.8115797546743615,0.5321965129097547,2.1371952665263207,0.8017241420416996,0.618181980889419,0.586206892441059,1.5929608756098255
17,0.8521695474174125,0.0005,0.9245398773006135,0.18783636648962102,0.8164877301344843,0.5231081030851493,2.1102586779101142,0.7866379351451479,0.5936362784484337,0.5387931034482759,1.578297129992781
18,0.8425443856994067,0.0005,0.9246165644903125,0.18889961079037262,0.8233128835818518,0.5129513072455587,1.974033890099361,0.8189655172413793,0.4906804479401687,0.5840517261932636,1.4935503745901173
19,0.8010664134669158,0.00025,0.9303680982326438,0.17376959803828432,0.8348926380368098,0.4790383432906098,1.9397933154270566,0.8340517220825985,0.4761949695389846,0.6120689696279066,1.4665524795137603
20,0.7884040101905542,0.00025,0.9322852759273506,0.17183946105965808,0.8362730062081039,0.46734100697230707,2.180250726897141,0.803879308289495,0.5997608920623516,0.5797413772550123,1.6452269019751713
21,0.7776457978903881,0.00025,0.9279141103563133,0.17068963845266155,0.8429447851298045,0.45715770714122095,2.0649477407850068,0.8340517282485962,0.505596769267115,0.5797413772550123,1.5770060111736428
22,0.7593873942556557,0.00025,0.9390337421118847,0.15595383128505544,0.845858895778656,0.44626720690288424,2.2180450702535697,0.825431032427426,0.5301159579178383,0.5452586206896551,1.7178437298741833
23,0.7653058736602222,0.00025,0.9338957056677415,0.16525827675966398,0.8434049081948637,0.4475334628959375,2.076017905925882,0.8275862068965517,0.5397530896910305,0.5689655131307142,1.5709979863002383
24,0.7672020685453357,0.000125,0.9351993866493366,0.16695187170447015,0.8421779140372949,0.44858285554347593,2.083710448495273,0.8405172372686451,0.5284442058924971,0.5797413813656774,1.5843449584369003
25,0.7580491097426854,0.000125,0.9358895707715509,0.1623624638271478,0.848542944785276,0.44172460206447206,2.051351818545111,0.8189655131307142,0.5293492880360834,0.5905172454899755,1.5515338716835811
