epoch,loss,lr,output1_acc,output1_loss,output2_acc,output2_loss,val_loss,val_output1_acc,val_output1_loss,val_output2_acc,val_output2_loss
0,2.573161328870589,0.002000000094994902,0.6859128233607781,0.6300424695956278,0.319646241163349,2.0229966814579727,2.224223786212028,0.7677304981448126,0.5244585668787043,0.4237588660936829,1.7268510135353037
1,2.04949143176883,0.002000000094994902,0.7687302598227298,0.4736087047481417,0.4536955148489959,1.5775436941762553,2.091957445685745,0.7748226950354609,0.4675033320771887,0.4539007085857662,1.623062327398476
2,1.8806723396008482,0.002000000094994902,0.7929248266783381,0.4326821145458607,0.5039166140315356,1.4291879540821155,2.1984568555304347,0.7960992920483257,0.4842194633703705,0.4237588635573151,1.7212037482160203
3,1.7860331774360385,0.002000000094994902,0.8065066335928719,0.4129240111730856,0.536323436422583,1.3444278589020933,2.125928927820625,0.7677304977220847,0.4694888697448352,0.4663120569489526,1.6560410861427903
4,1.6895436366750556,0.002000000094994902,0.8217940625177481,0.389808585981892,0.5679090332698762,1.2594960453234665,2.0395323892011707,0.8102836892114463,0.4217759763940852,0.4822695039688273,1.5935009920850711
5,1.6269111416720925,0.002000000094994902,0.8295009480348058,0.371129916983922,0.5805432720042751,1.2062028790604669,2.081879619165515,0.8244680846836551,0.44680294500175105,0.4911347505048657,1.6233347375342186
6,1.5666408967911556,0.002000000094994902,0.8371446623052138,0.3636804817563284,0.6020214780026121,1.1496573491256146,1.9761408804156253,0.822695033347353,0.41729976162842825,0.5177304985675406,1.532347609810795
7,1.5110397696118527,0.002000000094994902,0.8469993688453246,0.34235668515978324,0.6176247627089013,1.1047181254538718,2.2220317235229707,0.7801418422807193,0.5512008011763823,0.4680851046920668,1.7112879338839375
8,1.4436029847934888,0.002000000094994902,0.8550852817217911,0.33186893980486515,0.6393556533775523,1.0425252077704503,2.026503285617693,0.8138297893476825,0.4288017729706798,0.5053191489361702,1.5769589843479457
9,1.4090741540387095,0.002000000094994902,0.8634238792233879,0.31290357608774083,0.6480732781331296,1.0174790677057364,2.079095478598953,0.8102836875205345,0.4272786374633194,0.4946808497956458,1.6303126845799438
10,1.3501456859062084,0.002000000094994902,0.8700568545414388,0.29940625391500475,0.6667719516133629,0.9652992541550536,2.2655588870352887,0.7854609941759854,0.5201152820959158,0.476950355032657,1.7703577939500201
11,1.3218440547143064,0.002000000094994902,0.8705622240853927,0.2930768383882201,0.6779532527441626,0.9401623324435192,2.0742535489670773,0.8244680846836551,0.4411284695280359,0.5407801426894275,1.6185459963818811
12,1.2344456546455715,0.001000000047497451,0.8899557805558359,0.26600864956406045,0.699936828610269,0.8662980191404881,2.13173967557596,0.7943262407120238,0.4920015886743018,0.5141843984313045,1.6505955271687067
13,1.212512267667586,0.001000000047497451,0.8846494002803097,0.2678056552770841,0.7111181297787216,0.8434661233492916,2.2676711555913833,0.7996453896481942,0.5107176899909973,0.4592198575219364,1.7771688293903432
14,1.1423777753163649,0.001000000047497451,0.8942514218262909,0.2423745251255403,0.7289955773236101,0.7860471976383231,2.1212949262443166,0.7925531889529939,0.4841412961060274,0.5177304966652647,1.6440808773040771
15,1.1347069182730294,0.001000000047497451,0.8955780168085706,0.24881881926531135,0.7336070753469244,0.7751541858598995,2.296805200847328,0.79787233873462,0.5334036147340815,0.4893617010708397,1.7949599644816514
16,1.1092953030700106,0.001000000047497451,0.901389766643112,0.2335329184916979,0.7411244471918084,0.7573855233885258,2.3619094148595283,0.7836879441078674,0.5920930779572074,0.5159574476539666,1.8307194785868868
17,1.06022921351037,0.0005000000237487257,0.9102337337489076,0.21977930491059472,0.7581174988424334,0.7151962446097099,2.3231783471208938,0.7943262436711196,0.5736613527257391,0.5124113500540983,1.80120420794115
18,1.0422242046532115,0.0005000000237487257,0.9089071386611997,0.2207825940147052,0.7652558434935814,0.69668960468873,2.273759442863735,0.7730496436991591,0.5430989432419445,0.4875886529049975,1.76706655143846
19,1.024209229342183,0.0005000000237487257,0.9132659510276924,0.20740467424040268,0.7665192669656408,0.6853635860106949,2.299148033696709,0.8049645385843642,0.5436159697830254,0.4787234031984992,1.7921965553405437
20,1.0049825738971925,0.0005000000237487257,0.913581807019962,0.2084440688458486,0.7754264056795546,0.6656172368395427,2.2820482372392155,0.7996453909163779,0.5627506886813658,0.5088652507633182,1.7655294338862102
21,0.9683346631778468,0.0005000000237487257,0.919835755219583,0.1980554586694125,0.7874289325875568,0.6341636426902164,2.5024433660169016,0.7783687951716971,0.6338484976308566,0.4698581543374569,1.9503757429461108
22,0.982488279936062,0.00025000001187436277,0.9183196465124152,0.20309457645262635,0.7790271643589209,0.6457977017946659,2.2870722882291106,0.7978723404255319,0.5528919493898432,0.5141843984313045,1.7754828667809777
23,0.9676503596393202,0.00025000001187436277,0.9230574860123992,0.19144035424903008,0.7836386614710338,0.6367868881999731,2.2862543197388345,0.8173758844111828,0.5808740021489189,0.5319148919261094,1.7606738374588338
24,0.9534442914262724,0.00025000001187436277,0.9212886925294892,0.1948902676697404,0.7885028431329709,0.6208558654077281,2.2421687460960227,0.8156028351885207,0.512191856161077,0.5124113462495465,1.7509294511578608
25,0.9548481913962398,0.00025000001187436277,0.9195198991971909,0.1960326159463528,0.7855969682044043,0.6216885926786737,2.2727308459315743,0.8138297868113146,0.4977990274733685,0.5070921987929242,1.7886879849941173
26,0.9337826116282354,0.00025000001187436277,0.9231206572439876,0.18838372310542334,0.7933670247271327,0.6044474716624804,2.3831735621107386,0.8067375911888501,0.6166903845807339,0.4982269486636981,1.83968489812621
27,0.9284058776145786,0.00012500000593718139,0.9253316490166712,0.18861132655916374,0.795830701953312,0.5989569368350378,2.3637344228460435,0.8138297893476825,0.5475481740126373,0.4964538994410359,1.8548169524957103
28,0.921934637914936,0.00012500000593718139,0.9221099181636104,0.18949712381021025,0.7981048647617887,0.5920427912635586,2.2369794456671315,0.8226950363064489,0.5350296951777546,0.5283687951716971,1.7343212205467495
29,0.9106033388753518,0.00012500000593718139,0.9275426408194772,0.18024196541919332,0.8032217315383449,0.5853390664483502,2.2402234948273247,0.8014184380254001,0.535011000667058,0.5159574463857827,1.7375745350587453
30,0.9240346768650916,0.00012500000593718139,0.9259001898599892,0.19038280129282067,0.801010739178275,0.5936999874143607,2.2996836241255414,0.8085106408342402,0.5758427533697574,0.5354609920623454,1.7766188501466251
31,0.9216718804437152,0.00012500000593718139,0.9252053065986778,0.185844937315186,0.7978521799709852,0.5936061215942898,2.3010939241301083,0.8102836887887184,0.5093524346114896,0.5053191514725379,1.811274289239383
32,0.9052558182163926,6.250000296859069e-05,0.9276689832073484,0.18052929375492466,0.7985470632473578,0.5798478854508319,2.3704458737204255,0.8085106395660563,0.5675934730692113,0.5177304966652647,1.8515057005780808
33,0.9053159522618665,6.250000296859069e-05,0.927100442507112,0.18027995392651927,0.8024636772939546,0.5800326873965453,2.3033452059360258,0.8209219866610588,0.5594915718051559,0.5212765953219529,1.788456041762169
34,0.8891264668161629,6.250000296859069e-05,0.9272267848723912,0.18248888676255395,0.8094756794593339,0.5627387359408886,2.1927563636860947,0.8262411368654129,0.497480127405613,0.5336879457987792,1.7088729244597414
35,0.8952893539990192,6.250000296859069e-05,0.9258370185832171,0.18142505979809065,0.8068856608242606,0.5694335381403349,2.3497022635547826,0.7836879457987792,0.6233174458463141,0.5053191502043541,1.8029001080398017
36,0.9095214333778232,6.250000296859069e-05,0.9276058120134127,0.18181305755110985,0.7991787751415298,0.5834716210467712,2.4218443403852747,0.8173758861020948,0.571746140507096,0.4982269509887019,1.9008278829831604
37,0.8927831793614602,3.1250001484295347e-05,0.9293746054887922,0.1788115397989938,0.8044219842155899,0.5682341225148754,2.297372506865373,0.8173758861020948,0.5212661877591559,0.5212765948992248,1.8015960252031369
38,0.8992760623924655,3.1250001484295347e-05,0.9268477576410024,0.18180514328365305,0.8025900196517033,0.5732302018079438,2.4178633994244514,0.7960992903574139,0.5911339572135438,0.5124113500540983,1.8871530302872892
39,0.8919582874204114,3.1250001484295347e-05,0.9310170564332192,0.1739436179032374,0.8035375869733505,0.569843194489229,2.408950154662978,0.8138297893476825,0.5558918790614351,0.4822695031233713,1.8958608165700384
40,0.8831133396130005,3.1250001484295347e-05,0.9327226786619488,0.1728378629428408,0.8092861661410979,0.5615511267341847,2.291700342868237,0.8226950363064489,0.5187506561583661,0.528368796439881,1.7971816122109163
41,0.8815304092869907,3.1250001484295347e-05,0.930953885291998,0.17208033058173433,0.8072015165830818,0.5603469550571936,2.363691646156582,0.8173758873702787,0.5687170377437104,0.5212765948992248,1.8441897706782564
42,0.8858331804402026,1.5625000742147673e-05,0.932406822767577,0.17603201561255016,0.8082754270155371,0.5626738905304229,2.1986383225055453,0.8351063825559955,0.5138476888338724,0.5319148938283853,1.7065711300423805
